X1,Codigo_Op,programa_academico,ano_matric,periodo_matric,codigo_asignatura,Nombre.Asignatura,grupo,Forma_Ingreso,Ingreso,Ano_Ingreso,Periodo_Ingreso,Cod_Condicionalidad,Condicionalidad,ano_condicion,periodo_condicion,permanencia,semestre_matricula
15641,259,10,2003,2,1173,BOTANICA I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15642,363,10,2003,2,1173,BOTANICA I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15643,112,10,2004,2,1173,BOTANICA I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15644,334,10,2004,2,1173,BOTANICA I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15645,363,10,2004,1,1174,BOTANICA II,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15646,334,10,2005,1,1174,BOTANICA II,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15647,112,10,2006,1,20061,BOTANICA II,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15648,259,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15649,334,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15650,342,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15651,346,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15652,348,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15653,363,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15654,365,10,2003,1,1403,MATEMATICAS I,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15655,112,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15656,259,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15657,334,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15658,342,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15659,346,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15660,348,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15661,363,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15662,365,10,2003,1,11050,METAMORFIANDO,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15663,346,10,2003,2,4360,METODOLOGIA DE LA INVESTIGACION,A1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15664,112,10,2005,2,20060,BOTANICA I,A2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15665,334,10,2005,1,1587,QUIMICA GENERAL,A2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15666,363,10,2006,2,20362,BIOQUIMICA II,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15667,365,10,2005,1,1187,FISIOLOGIA ANIMAL,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15668,334,10,2006,1,20073,FISIOLOGIA ANIMAL,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15669,112,10,2007,1,20073,FISIOLOGIA ANIMAL,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,9
15670,112,10,2006,2,20332,FUNDTOS.DE QCA. ORGANICA,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15671,334,10,2006,2,20332,FUNDTOS.DE QCA. ORGANICA,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15672,365,10,2005,2,20072,MICROBIOLOGIA,B,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15673,334,10,2006,2,21281,NATACION,B07,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15674,259,10,2005,1,1553,BIOQUIMICA I,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15675,365,10,2006,1,20077,ECOLOGIA II,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15676,363,10,2007,1,20077,ECOLOGIA II,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,9
15677,363,10,2006,1,20073,FISIOLOGIA ANIMAL,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15678,365,10,2005,1,1178,FISIOLOGIA VEGETAL,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15679,112,10,2003,1,1587,QUIMICA GENERAL,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15680,112,10,2004,1,1587,QUIMICA GENERAL,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15681,334,10,2004,1,1587,QUIMICA GENERAL,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15682,112,10,2005,1,1587,QUIMICA GENERAL,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15683,365,10,2003,2,1175,ZOOLOGIA I,B1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15684,112,10,2007,2,23424,INGLES I,B10,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,10
15685,334,10,2006,1,20065,FISIOLOGIA VEGETAL,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15686,363,10,2006,1,20065,FISIOLOGIA VEGETAL,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15687,348,10,2003,1,1587,QUIMICA GENERAL,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15688,365,10,2003,1,1587,QUIMICA GENERAL,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15689,259,10,2004,1,1587,QUIMICA GENERAL,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15690,259,10,2003,2,1175,ZOOLOGIA I,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15691,363,10,2003,2,1175,ZOOLOGIA I,B2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15692,363,10,2004,1,1587,QUIMICA GENERAL,B3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15693,112,10,2004,2,1175,ZOOLOGIA I,B3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15694,334,10,2004,2,1175,ZOOLOGIA I,B3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15695,259,10,2006,2,21286,EVENTOS DEPORTIVOS,C,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15696,365,10,2006,2,20066,GENETICA GENERAL,C,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15697,334,10,2003,1,11102,CULTURA FISICA,C01,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15698,342,10,2003,1,11102,CULTURA FISICA,C01,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15699,348,10,2003,1,11102,CULTURA FISICA,C01,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15700,259,10,2003,1,11102,CULTURA FISICA,C03,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15701,112,10,2003,1,11102,CULTURA FISICA,C06,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15702,346,10,2003,1,11102,CULTURA FISICA,C06,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15703,112,10,2006,2,21004,HISTORIA DE COLOMBIA,C1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15704,259,10,2004,1,1315,BIOFISICA I,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15705,334,10,2004,1,1315,BIOFISICA I,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15706,363,10,2004,1,1315,BIOFISICA I,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15707,365,10,2004,1,1315,BIOFISICA I,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15708,365,10,2004,2,1176,BOTANICA III,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15709,259,10,2005,2,20063,BOTANICA III,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15710,112,10,2009,2,20063,BOTANICA III,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,14
15711,259,10,2004,1,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15712,363,10,2004,1,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15713,365,10,2004,1,1181,ZOOLOGIA II,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15714,365,10,2004,2,1182,ZOOLOGIA III,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15715,112,10,2005,2,20068,ZOOLOGIA III,D,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15716,365,10,2004,1,1553,BIOQUIMICA I,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15717,363,10,2004,2,1176,BOTANICA III,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15718,334,10,2005,2,20063,BOTANICA III,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15719,365,10,2003,2,1519,FUNDTOS.DE QCA. ORGANICA,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15720,259,10,2004,2,1519,FUNDTOS.DE QCA. ORGANICA,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15721,334,10,2005,1,1181,ZOOLOGIA II,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15722,259,10,2004,2,1182,ZOOLOGIA III,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15723,363,10,2004,2,1182,ZOOLOGIA III,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15724,334,10,2005,2,20068,ZOOLOGIA III,D1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15725,363,10,2004,2,1519,FUNDTOS.DE QCA. ORGANICA,D2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15726,363,10,2005,1,4109,TALLER DEL LENGUAJE I,D2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15727,112,10,2005,1,1181,ZOOLOGIA II,D2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15728,365,10,2006,2,21217,METODOLOGIA DE LA INVESTIGACION,D5,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15729,112,10,2008,2,23425,INGLES II,D7,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,12
15730,365,10,2004,2,1554,BIOQUIMICA II,E1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15731,365,10,2005,1,1177,BIOLOGIA CELULAR,F1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15732,112,10,2005,1,1315,BIOFISICA I,G2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,5
15733,112,10,2009,1,20361,BIOQUIMICA I,H,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,13
15734,259,10,2003,1,1172,BIOLOGIA GENERAL,H1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15735,334,10,2003,1,1172,BIOLOGIA GENERAL,H1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15736,112,10,2008,1,20361,BIOQUIMICA I,H1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,11
15737,342,10,2003,1,1172,BIOLOGIA GENERAL,H2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15738,346,10,2003,1,1172,BIOLOGIA GENERAL,H2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15739,348,10,2003,1,1172,BIOLOGIA GENERAL,H2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15740,365,10,2005,2,20074,ECOLOGIA I,H2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15741,363,10,2006,2,20074,ECOLOGIA I,H2,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15742,363,10,2003,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15743,365,10,2003,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15744,112,10,2004,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15745,334,10,2004,1,1172,BIOLOGIA GENERAL,H3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15746,365,10,2006,2,23425,INGLES II,H3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15747,112,10,2003,2,4360,METODOLOGIA DE LA INVESTIGACION,H4,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15748,334,10,2003,2,4360,METODOLOGIA DE LA INVESTIGACION,H4,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15749,346,10,2003,2,11108,EL DEPORTE EN EL NUEVO MILENIO,J,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15750,259,10,2006,1,21001,HISTORIA SOCIAL DE LA CIENCIA,J1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15751,334,10,2006,1,21014,HISTORIA UNIVERSAL I,J1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,7
15752,112,10,2004,2,1408,MATEMATICAS II,J1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,4
15753,334,10,2006,2,23424,INGLES I,J12,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,8
15754,259,10,2005,2,21001,HISTORIA SOCIAL DE LA CIENCIA,J3,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,6
15755,112,10,2003,1,3512,GEOLOGIA,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15756,259,10,2003,1,3512,GEOLOGIA,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15757,334,10,2003,1,3512,GEOLOGIA,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,1
15758,112,10,2004,1,1403,MATEMATICAS I,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,3
15759,259,10,2003,2,1408,MATEMATICAS II,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15760,334,10,2003,2,1408,MATEMATICAS II,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15761,363,10,2003,2,1408,MATEMATICAS II,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15762,365,10,2003,2,1408,MATEMATICAS II,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15763,112,10,2003,2,4330,PSICOLOGIA GENERAL,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15764,334,10,2003,2,4330,PSICOLOGIA GENERAL,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
15765,346,10,2003,2,4330,PSICOLOGIA GENERAL,L1,2,I.C.F.E.S.,2003,1,15,RETIRO DEFINITIVO POR MAYOR DE 3 PERIODOS,2013,2,22,2
